0,0.050344,0.0139688
1,0.0193736,0.00163361
2,0.0203324,0.00284102
3,0.0222377,0.0016044
4,0.0223753,0.00163775
5,0.0207692,0.0016394
6,0.0230154,0.0016826
7,0.0343959,0.00150912
8,0.0279143,0.00143777
9,0.0185152,0.0070919
10,0.0319225,0.0101638
11,0.025331,0.00486194
12,0.0217088,0.00218595
13,0.022645,0.00200556
14,0.031549,0.00595777
15,0.0389419,0.00791738
16,0.0326106,0.00174829
17,0.0415016,0.00187998
18,0.0310857,0.0118249
19,0.0539428,0.0212962
20,0.0587859,0.0529983
21,0.0189509,0.00194066
22,0.0257738,0.00281391
23,0.0495997,0.0128956
24,0.0486159,0.0100007
25,0.0284742,0.00145861
26,0.0350078,0.00162459
27,0.0424415,0.0167574
28,0.018461,0.00199852
29,0.0206362,0.00156796
30,0.0312095,0.00863152
31,0.0230436,0.00609953
32,0.0237508,0.00212799
33,0.0256133,0.00208492
34,0.0422348,0.00565047
35,0.0551791,0.00626301
36,0.0339952,0.0202349
37,0.0246081,0.00169929
38,0.0213165,0.00254357
39,0.0306237,0.00664067
40,0.0689487,0.0557989
41,0.0204694,0.00213077
42,0.0231737,0.00154675
43,0.0384671,0.00530856
44,0.0506168,0.00667133
45,0.022628,0.00606412
46,0.0151341,0.00164667
47,0.0205329,0.00180735
48,0.0161835,0.00177979
49,0.0185508,0.00157159
50,0.0194295,0.00151531
51,0.0220711,0.00216061
52,0.0282488,0.00128566
53,0.0373563,0.00136088
0,0.024426,0.0169854
1,0.00881911,0.00529296
2,0.0120007,0.00613073
3,0.00301754,0.00131594
4,0.00893833,0.00267407
5,0.00551556,0.00509791
6,0.00888481,0.00405393
7,0.0156172,0.00195875
8,0.0139031,0.00203677
9,0.050486,0.0458907
10,0.0527123,0.0434396
11,0.00984253,0.0306694
12,0.00532786,0.00183543
13,0.00864266,0.00329129
14,0.00815434,0.00401418
15,0.0168308,0.0114971
16,0.0115879,0.00140258
17,0.0177274,0.00222938
18,0.0489977,0.0334326
19,0.049545,0.0274056
20,0.0569603,0.0442449
21,0.00665316,0.00200408
22,0.00886253,0.00218947
23,0.0567762,0.0567662
24,0.0137628,0.00827867
25,0.0175125,0.0026303
26,0.0186501,0.00221831
27,0.0537743,0.0523644
28,0.0172592,0.0102907
29,0.00794139,0.00268732
30,0.0508653,0.050801
31,0.0529052,0.0264809
32,0.00680741,0.00167213
33,0.00647477,0.0025883
34,0.035196,0.0143176
35,0.0725436,0.0463947
36,0.0519876,0.0458894
37,0.011692,0.00470818
38,0.010011,0.00212865
39,0.0525851,0.0487161
40,0.00115248,0.0246801
41,0.0034201,0.00144685
42,0.00813522,0.00232619
43,0.0625486,0.0471146
44,0.047423,0.0170757
45,0.0534254,0.0490343
46,0.00930873,0.0015793
47,0.00673866,0.00354286
48,0.00559284,0.00186596
49,0.0100353,0.00297214
50,0.00611816,0.0025045
51,0.00545349,0.00307512
52,0.0129838,0.00144425
53,0.00867418,0.00140745
