0,2.03361,0.267418
1,4.86773,0.327117
2,4.06437,0.420815
3,5.71731,0.360384
4,5.67812,0.358585
5,5.7723,0.391719
6,5.37111,0.331278
7,5.92502,0.228632
8,5.65698,0.253637
9,2.46465,0.490954
10,2.13991,0.32723
11,3.21253,0.39726
12,4.64726,0.373849
13,4.67131,0.333642
14,2.90147,0.326102
15,2.56473,0.289199
16,5.3965,0.250038
17,5.50395,0.214248
18,2.15038,0.401529
19,1.69905,0.305176
20,1.75717,0.342462
21,4.94562,0.412853
22,4.40303,0.373215
23,2.11754,0.267834
24,2.4463,0.26672
25,6.23659,0.296073
26,5.99922,0.260605
27,1.92779,0.352767
28,4.89307,0.434606
29,5.51577,0.353712
30,2.49578,0.374468
31,2.87396,0.444238
32,4.80712,0.349696
33,5.11179,0.347233
34,2.89991,0.23481
35,3.00926,0.213602
36,1.83884,0.499572
37,5.47019,0.319433
38,4.18405,0.376044
39,2.75143,0.335352
40,1.60454,0.264264
41,4.96722,0.425521
42,6.64668,0.417986
43,3.01016,0.252767
44,2.9353,0.23646
45,2.68569,0.406724
46,5.17302,0.456746
47,5.3518,0.396518
48,5.42023,0.510668
49,5.87224,0.434892
50,5.77861,0.392523
51,4.52595,0.344391
52,6.61988,0.275775
53,6.83862,0.234899
0,1.75011,0.519545
1,3.04475,1.12842
2,2.68646,0.763311
3,4.98296,1.561
4,3.55179,0.684158
5,2.65842,1.31825
6,3.07016,0.838775
7,4.7562,0.473724
8,4.53588,0.509171
9,0.9345,0.151132
10,1.04801,0.114999
11,1.50017,1.10308
12,5.1208,1.40059
13,3.52562,0.879216
14,3.43147,1.09487
15,2.10673,0.694533
16,6.19922,0.664602
17,4.75208,0.47773
18,0.626545,0.518226
19,0.651419,0.494851
20,1.19283,0.205256
21,4.48053,1.021
22,4.68326,0.868709
23,1.20954,0.0851757
24,2.4597,0.790882
25,4.20895,0.472261
26,5.24001,0.525565
27,1.09819,0.102172
28,2.2429,0.682665
29,3.79263,0.893233
30,0.980748,0.13503
31,1.00596,0.150026
32,6.09687,1.31326
33,4.37473,1.34077
34,2.14992,0.434764
35,1.65285,0.0499908
36,1.01538,0.135318
37,3.11288,0.79375
38,4.73364,0.793463
39,0.974281,0.137963
40,0.286975,3.02101
41,5.83555,1.99411
42,4.47822,0.971633
43,1.44564,0.074551
44,1.96853,0.333875
45,1.08304,0.0965966
46,5.96257,0.878659
47,3.15257,1.00492
48,4.41557,1.04355
49,3.58992,0.701132
50,4.50791,1.43725
51,3.76151,1.46225
52,5.77659,0.54687
53,6.48167,0.95125
