0,0.0284535,3.46476
1,0.0172215,7.26282
2,0.0168478,6.74335
3,0.0221538,7.77912
4,0.0216422,7.64212
5,0.0209639,7.7485
6,0.0227613,7.09098
7,0.033862,7.12439
8,0.0272275,7.14565
9,0.0127788,4.72148
10,0.0226452,3.46095
11,0.0200388,5.00445
12,0.0212245,6.37973
13,0.0211,6.40253
14,0.0232881,4.45992
15,0.0259791,3.94744
16,0.0318175,6.74444
17,0.0419272,6.18762
18,0.0158668,4.56071
19,0.0292622,2.7825
20,0.0209823,3.88382
21,0.0179766,7.12693
22,0.0227003,6.2649
23,0.0304175,3.42551
24,0.0348456,3.56752
25,0.0291574,7.3544
26,0.0363904,6.7454
27,0.0187498,4.01688
28,0.0160367,7.83465
29,0.0199856,7.63575
30,0.0204372,4.27164
31,0.0168327,4.72705
32,0.0238756,6.16517
33,0.0226101,7.33608
34,0.0353427,3.81246
35,0.0490362,3.65666
36,0.0124981,4.83893
37,0.0243188,7.04833
38,0.0199579,6.08877
39,0.0198118,4.68467
40,0.0313046,2.72756
41,0.0196366,6.93524
42,0.0241445,8.01297
43,0.0295078,4.30619
44,0.0385141,4.22551
45,0.0151266,5.06127
46,0.0144625,7.91382
47,0.0192903,7.64398
48,0.0150245,8.43698
49,0.0191199,7.93879
50,0.0195064,7.83081
51,0.0199318,6.71678
52,0.0287479,7.97342
53,0.0385563,7.88416
0,0.0180693,2.84786
1,0.0064318,7.03777
2,0.0089198,4.85039
3,0.00531115,7.50324
4,0.00958319,5.57922
5,0.00657066,5.09969
6,0.00799541,5.85599
7,0.0151495,6.4677
8,0.0139451,6.30007
9,0.00620013,3.12253
10,0.012569,2.64476
11,0.00989433,3.00881
12,0.00671184,8.22266
13,0.0079154,6.1239
14,0.00850192,5.403
15,0.0101005,4.26218
16,0.0122475,7.48467
17,0.0178594,5.91227
18,0.00290643,5.403
19,0.00337678,4.73427
20,0.00726631,5.403
21,0.00765637,6.79859
22,0.011025,5.78676
23,0.0162449,2.65259
24,0.0117468,3.78308
25,0.0175413,5.29875
26,0.018969,6.15733
27,0.00922803,3.45871
28,0.00897997,5.01313
29,0.0071104,7.40246
30,0.0567228,1.21128
31,0.00427916,5.403
32,0.00862789,8.04934
33,0.00660248,7.19834
34,0.0305618,2.70479
35,0.0719447,1.79164
36,0.0388069,1.4875
37,0.00763603,6.35503
38,0.0102043,7.40772
39,0.00467468,4.22944
40,0.00426675,4.37797
41,0.00545738,8.544
42,0.00807068,7.38625
43,0.0372587,2.2211
44,0.0388525,2.50482
45,0.00907062,3.05256
46,0.0104161,8.16582
47,0.00549649,7.7979
48,0.00744665,6.65284
49,0.0105849,5.83207
50,0.0065346,8.42755
51,0.00545909,8.544
52,0.0143916,6.92607
53,0.00958922,8.544
