0,2.70459,0.497218
1,7.04617,0.742999
2,6.15685,0.902221
3,7.25143,0.669569
4,7.09108,0.60554
5,7.54639,0.712358
6,7.1645,0.615617
7,7.02317,0.396027
8,6.77605,0.475399
9,4.51272,1.03529
10,3.37861,0.657005
11,4.69722,0.763056
12,6.12005,0.658499
13,6.28508,0.658075
14,4.28078,0.716677
15,3.4254,0.515232
16,7.01157,0.481529
17,6.07309,0.34084
18,4.30707,1.07265
19,2.54127,0.577981
20,4.00136,1.04996
21,7.51578,0.867513
22,5.72018,0.65587
23,3.34101,0.594619
24,3.10839,0.45981
25,7.55681,0.507708
26,6.40497,0.397761
27,3.78821,0.765593
28,7.6421,0.918505
29,7.45559,0.711234
30,4.30438,0.828831
31,4.12924,0.975108
32,6.11869,0.602172
33,6.9114,0.669834
34,3.92552,0.488889
35,3.54228,0.353905
36,4.6098,1.64882
37,6.50923,0.538717
38,5.30972,0.664548
39,3.83039,0.617551
40,2.88498,0.884068
41,6.79564,0.847198
42,8.36591,0.690827
43,3.7803,0.471342
44,3.69748,0.445029
45,4.09344,0.815786
46,6.80971,0.796198
47,6.87209,0.718033
48,9.23695,1.20661
49,7.59881,0.787999
50,7.46798,0.666967
51,6.48063,0.74621
52,7.48025,0.457507
53,7.88999,0.387249
0,3.20575,0.876963
1,6.80999,1.46265
2,5.72,1.56165
3,10.2725,2.50412
4,6.99641,1.51726
5,6.89084,1.93523
6,8.05227,1.67706
7,7.48062,0.955558
8,7.8296,1.06478
9,9.32166,4.42203
10,2.2122,1.16271
11,4.12364,2.16821
12,8.05118,1.80999
13,6.59446,1.47822
14,8.32499,2.1659
15,7.35909,2.46277
16,7.95312,0.980939
17,6.02761,0.83514
18,13,12.4266
19,1.36009,0.121718
20,9.23331,3.51921
21,8.83549,1.78364
22,7.2852,1.41182
23,1.48449,0.0967684
24,5.90545,1.62028
25,5.92122,0.761144
26,6.61847,0.856219
27,6.74072,3.08707
28,8.73677,2.38694
29,7.77465,1.65235
30,1.25969,0.131288
31,13,12.2518
32,11.1943,2.34058
33,10.6394,2.30913
34,3.80927,0.975648
35,1.80691,0.177331
36,1.8356,1.72049
37,7.67168,2.04934
38,9.42154,1.607
39,8.54732,9.63188
40,6.49422,3.84456
41,8.1815,2.1367
42,9.33693,2.35502
43,1.85249,0.552482
44,2.34656,0.515138
45,3.02957,2.25525
46,9.61972,1.66311
47,8.44168,2.35152
48,8.13104,2.13595
49,7.42483,1.45877
50,11.4814,2.81737
51,12.501,3.34287
52,8.43668,0.95186
53,10.7273,1.72966
